Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,AVG,OBP,SLG,GDP,CS,H,OPS,NameASCII,PlayerId,MLBAMID
"Julio Urías","LAD",32,70,0,5,9,0,0,0.314285714,0.20338983,0.216666666,0.237288135,1,0,12,0.453954801,"Julio Urias",14765,628711
"Germán Márquez","COL",32,60,1,5,9,0,0,0.216666666,0.264150943,0.264150943,0.415094339,0,0,14,0.679245282,"German Marquez",15038,608566
"Keynan Middleton","SEA",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Keynan Middleton",15264,641871
"Sean Manaea","OAK",32,5,0,0,0,0,0,0.2,0.5,0.5,0.75,0,0,2,1.25,"Sean Manaea",15873,640455
"Kean Wong","LAA",32,66,0,3,6,0,0.03030303,0.257575757,0.166666666,0.193548387,0.233333333,0,1,10,0.42688172,"Kean Wong",15994,642221
"Brian O'Grady","SDP",32,61,2,8,9,0,0.13114754,0.278688524,0.156862745,0.266666666,0.333333333,1,0,8,0.599999999,"Brian O'Grady",16729,657434
"Aramis Garcia","OAK",32,94,3,8,7,0,0.010638297,0.29787234,0.204545454,0.239130434,0.318181818,4,0,18,0.557312252,"Aramis Garcia",16925,605244
"Sean Newcomb","ATL",32,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Sean Newcomb",16943,656794
"Jeff Hoffman","CIN",32,16,0,1,1,0,0,0.1875,0.133333333,0.133333333,0.133333333,0,0,2,0.266666666,"Jeff Hoffman",17432,656546
"Dylan Cease","CHW",32,8,0,1,0,0,0,0.375,0.375,0.375,0.5,1,0,3,0.875,"Dylan Cease",18525,656302
"Kolby Allard","TEX",32,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Kolby Allard",18694,663465
"Kyle Keller","PIT",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Keller",18890,664918
"Cole Irvin","OAK",32,7,0,0,1,0,0,0.285714285,0.2,0.2,0.2,0,0,1,0.4,"Cole Irvin",19244,608344
"Will Vest","SEA",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Will Vest",19769,676684
"Keegan Thompson","CHC",32,8,0,0,0,0,0,0.375,0.166666666,0.166666666,0.166666666,1,0,1,0.333333332,"Keegan Thompson",19795,624522
"Kevin Ginkel","ARI",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kevin Ginkel",19876,656464
"Ryan Weathers","SDP",32,28,1,3,1,0,0.035714285,0.25,0.148148148,0.178571428,0.259259259,0,0,4,0.437830687,"Ryan Weathers",23796,677960
"Patrick Corbin","WSN",31,63,0,1,0,0,0.047619047,0.38095238,0.132075471,0.178571428,0.132075471,0,0,7,0.310646899,"Patrick Corbin",9323,571578
"Kyle Gibson","- - -",31,30,1,3,2,0,0,0.333333333,0.137931034,0.137931034,0.24137931,0,0,4,0.379310344,"Kyle Gibson",10123,502043
"Taijuan Walker","NYM",31,51,0,0,1,0,0.019607843,0.56862745,0.106382978,0.142857142,0.106382978,1,0,5,0.24924012,"Taijuan Walker",11836,592836
"Burch Smith","OAK",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burch Smith",12784,572143
"Shawn Armstrong","- - -",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shawn Armstrong",12857,542888
"Tyler Anderson","- - -",31,40,1,1,1,0,0.025,0.725,0.102564102,0.125,0.179487179,0,0,4,0.304487179,"Tyler Anderson",12880,542881
"Chris Flexen","SEA",31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chris Flexen",13896,623167
"Hyun Jin Ryu","TOR",31,4,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Hyun Jin Ryu",14444,547943
"Jon Gray","COL",31,50,0,2,3,0,0,0.64,0.106382978,0.106382978,0.106382978,0,0,5,0.212765956,"Jon Gray",14916,592351
"Nick Pivetta","BOS",31,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Nick Pivetta",15454,601713
"Lucas Giolito","CHW",31,4,0,0,0,0,0,0.75,0.25,0.25,0.25,0,0,1,0.5,"Lucas Giolito",15474,608337
"Stevie Wilkerson","BAL",31,76,0,5,2,2,0.039473684,0.394736842,0.166666666,0.210526315,0.208333333,0,0,12,0.418859648,"Stevie Wilkerson",16041,592859
"Stefan Crichton","ARI",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stefan Crichton",16058,592233
"Bryan Abreu","HOU",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bryan Abreu",16609,650556
"Grayson Greiner","DET",31,82,1,7,7,0,0.109756097,0.37804878,0.236111111,0.320987654,0.333333333,0,0,17,0.654320987,"Grayson Greiner",17062,606988
"Drew Smith","NYM",31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drew Smith",17755,622098
"Tyler Zuber","KCR",31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Tyler Zuber",20379,676604
"Mason Thompson","- - -",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mason Thompson",21850,666168
"Rodolfo Castro","PIT",31,93,5,9,8,0,0.064516129,0.29032258,0.197674418,0.258064516,0.395348837,4,0,17,0.653413353,"Rodolfo Castro",21987,666801
"Tarik Skubal","DET",31,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,0,"Tarik Skubal",22267,669373
"Joe Barlow","TEX",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joe Barlow",22296,669618
"Zack Greinke","HOU",30,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Zack Greinke",1943,425844
"Max Scherzer","- - -",30,63,0,0,1,0,0,0.444444444,0,0,0,1,0,0,0,"Max Scherzer",3137,453286
"Jon Lester","- - -",30,51,1,3,3,0,0.039215686,0.470588235,0.166666666,0.2,0.270833333,0,0,8,0.470833333,"Jon Lester",4930,452657
"Jesse Chavez","ATL",30,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jesse Chavez",5448,445926
"J.A. Happ","- - -",30,15,0,0,0,0,0.066666666,0.333333333,0,0.066666666,0,0,0,0,0.066666666,"J.A. Happ",7410,457918
"Wade Miley","CIN",30,59,0,9,3,0,0.050847457,0.220338983,0.185185185,0.228070175,0.24074074,0,0,10,0.468810915,"Wade Miley",8779,489119
"Yu Darvish","SDP",30,55,0,2,1,0,0,0.454545454,0.094339622,0.111111111,0.132075471,2,0,5,0.243186582,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gerrit Cole",13125,543037
"Michael Wacha","TBR",30,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Michael Wacha",14078,608379
"Lance McCullers Jr.","HOU",30,4,0,0,0,0,0,0.75,0,0,0,0,0,0,0,"Lance McCullers Jr.",14120,621121
"Anthony Banda","- - -",30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Anthony Banda",14706,607455
"Andrew Heaney","- - -",30,4,0,1,0,0,0.25,0.5,0.333333333,0.5,0.333333333,0,0,1,0.833333333,"Andrew Heaney",15423,571760
"Brandon Woodruff","MIL",30,58,0,0,2,0,0.051724137,0.48275862,0.115384615,0.163636363,0.115384615,0,0,6,0.279020978,"Brandon Woodruff",16162,605540
"Ryan Yarbrough","TBR",30,4,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Ryan Yarbrough",16502,642232
"Jordan Montgomery","NYY",30,4,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jordan Montgomery",16511,656756
"Adbert Alzolay","CHC",30,33,0,1,0,0,0.03030303,0.393939393,0.064516129,0.09375,0.096774193,1,0,2,0.190524193,"Adbert Alzolay",17859,640470
"Sam Hentges","CLE",30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Sam Hentges",18548,656529
"Daniel Johnson","CLE",30,81,4,9,5,1,0.049382716,0.333333333,0.22077922,0.259259259,0.376623376,0,0,17,0.635882635,"Daniel Johnson",19643,669288
"Jordan Sheffield","COL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jordan Sheffield",19682,642068
"Tres Barrera","WSN",30,107,2,8,10,0,0.112149532,0.205607476,0.263736263,0.373831775,0.384615384,3,0,24,0.758447159,"Tres Barrera",19977,668663
"Evan White","SEA",30,104,2,8,9,0,0.057692307,0.298076923,0.144329896,0.201923076,0.237113402,1,0,14,0.439036478,"Evan White",20078,657108
"Casey Mize","DET",30,3,0,0,1,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0.333333333,"Casey Mize",20492,663554
"Jake Cousins","MIL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake Cousins",21620,664776
"Luis Garcia","HOU",30,6,0,0,0,0,0,0.166666666,0,0,0,0,0,0,0,"Luis Garcia",23735,677651
"Nick Mears","PIT",30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Nick Mears",25376,683232
"Brandon Kintzler","PHI",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brandon Kintzler",9939,445213
"Juan Minaya","MIN",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Juan Minaya",10341,573668
"Jose Quintana","- - -",29,2,0,0,0,0,0.5,0,1,1,1,0,0,1,2,"Jose Quintana",11423,500779
"Brandon Workman","- - -",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brandon Workman",11428,519443
"Jameson Taillon","NYY",29,2,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,"Jameson Taillon",11674,592791
"Jacob Barnes","- - -",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jacob Barnes",12323,606930
"Danny Coulombe","MIN",29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Danny Coulombe",13293,543056
"Steven Matz","TOR",29,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Steven Matz",13361,571927
"Aaron Slegers","LAA",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aaron Slegers",15231,642083
"Austin Davis","- - -",29,1,0,0,0,0,1,0,0,1,0,0,0,0,1,"Austin Davis",17117,656354
"Erick Fedde","WSN",29,43,0,0,1,0,0.023255813,0.325581395,0,0.026315789,0,0,0,0,0.026315789,"Erick Fedde",17425,607200
"Tayler Saucedo","TOR",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tayler Saucedo",17888,642048
"Freddy Peralta","MIL",29,45,0,1,0,0,0.022222222,0.488888888,0.093023255,0.113636363,0.093023255,1,0,4,0.206659618,"Freddy Peralta",18679,642547
"Keibert Ruiz","- - -",29,96,3,10,15,0,0.0625,0.09375,0.272727272,0.333333333,0.409090909,3,0,24,0.742424242,"Keibert Ruiz",19610,660688
"Wil Crowe","PIT",29,41,0,2,0,0,0.024390243,0.341463414,0.057142857,0.108108108,0.085714285,0,0,2,0.193822393,"Wil Crowe",19800,640444
"Emmanuel Rivera","KCR",29,98,1,13,5,2,0.081632653,0.214285714,0.255555555,0.31632653,0.333333333,2,0,23,0.649659863,"Emmanuel Rivera",19890,656896
"Yusei Kikuchi","SEA",29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Yusei Kikuchi",20633,579328
"Kris Bubic","KCR",29,5,0,0,0,0,0,0.2,0,0,0,0,0,0,0,"Kris Bubic",21455,663460
"Camilo Doval","SFG",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Camilo Doval",21992,666808
"Lance Lynn","CHW",28,5,0,0,2,0,0,0.6,0.2,0.2,0.2,0,0,1,0.4,"Lance Lynn",2520,458681
"Austin Romine","CHC",28,62,1,5,5,0,0.032258064,0.354838709,0.216666666,0.241935483,0.3,4,0,13,0.541935483,"Austin Romine",5491,519222
"Madison Bumgarner","ARI",28,52,0,3,3,0,0.173076923,0.557692307,0.102564102,0.28,0.128205128,0,0,4,0.408205128,"Madison Bumgarner",5524,518516
"Mike Minor","KCR",28,7,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,"Mike Minor",10021,501985
"Jimmy Nelson","LAD",28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jimmy Nelson",10547,519076
"Shane Greene","- - -",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shane Greene",10756,572888
"Mike Foltynewicz","TEX",28,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mike Foltynewicz",10811,592314
"Matt Harvey","BAL",28,6,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Matt Harvey",11713,518774
"Adrian Houser","MIL",28,46,2,2,2,0,0.04347826,0.652173913,0.071428571,0.113636363,0.214285714,0,0,3,0.327922077,"Adrian Houser",12718,605288
"Roman Quinn","PHI",28,62,0,8,2,4,0.096774193,0.306451612,0.173076923,0.306451612,0.288461538,0,3,9,0.59491315,"Roman Quinn",13546,596451
"Andrew Velazquez","NYY",28,68,1,11,6,4,0.014705882,0.338235294,0.223880597,0.235294117,0.358208955,1,1,15,0.593503072,"Andrew Velazquez",14196,623205
"Dillon Maples","CHC",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dillon Maples",14672,596027
"Chad Kuhl","PIT",28,24,0,1,0,0,0.041666666,0.458333333,0.047619047,0.09090909,0.047619047,0,0,1,0.138528137,"Chad Kuhl",14975,641771
"Antonio Senzatela","COL",28,51,0,1,1,0,0,0.372549019,0.051282051,0.051282051,0.051282051,0,0,2,0.102564102,"Antonio Senzatela",15488,622608
"Phillips Valdez","BOS",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phillips Valdez",15605,570488
"Chance Sisco","- - -",28,83,0,5,4,0,0.084337349,0.253012048,0.148648648,0.240963855,0.189189189,1,0,11,0.430153044,"Chance Sisco",15694,642082
"Albert Abreu","NYY",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albert Abreu",17485,656061
"Trevor Megill","CHC",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trevor Megill",17722,656730
"Logan Webb","SFG",28,53,1,7,7,0,0.037735849,0.396226415,0.130434782,0.166666666,0.282608695,1,0,6,0.449275361,"Logan Webb",17995,657277
"Corbin Burnes","MIL",28,59,0,1,4,0,0.050847457,0.440677966,0.153846153,0.2,0.153846153,0,0,8,0.353846153,"Corbin Burnes",19361,669203
"Brandon Bielak","HOU",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brandon Bielak",19866,656232
"Drew Ellis","ARI",28,83,1,10,5,0,0.120481927,0.325301204,0.130434782,0.277108433,0.20289855,1,0,9,0.480006983,"Drew Ellis",19873,656403
"Alan Trejo","COL",28,50,1,7,3,0,0.06,0.3,0.217391304,0.26,0.326086956,2,0,10,0.586086956,"Alan Trejo",20056,676701
"Miguel Sánchez","MIL",28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Miguel Sanchez",20074,667376
"Jonathan Araúz","BOS",28,75,3,9,8,0,0.106666666,0.2,0.184615384,0.273972602,0.369230769,2,0,12,0.643203371,"Jonathan Arauz",20275,660620
"Kyle Isbel","KCR",28,83,1,16,7,2,0.084337349,0.277108433,0.276315789,0.337349397,0.434210526,0,0,21,0.771559923,"Kyle Isbel",21614,664728
"Merrill Kelly","ARI",27,58,0,1,1,0,0.068965517,0.465517241,0.063829787,0.137254901,0.085106382,1,0,3,0.222361283,"Merrill Kelly",11156,518876
"Drew Pomeranz","SDP",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drew Pomeranz",11426,519141
"Evan Marshall","CHW",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Evan Marshall",12297,605359
"Chris Bassitt","OAK",27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Chris Bassitt",12304,605135
"Kyle Crick","PIT",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Crick",13182,605195
"Louis Head","TBR",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Louis Head",13259,545343
"Blake Snell","SDP",27,37,0,1,0,0,0,0.459459459,0.117647058,0.117647058,0.117647058,1,0,4,0.235294116,"Blake Snell",13543,605483
"Michael Lorenzen","CIN",27,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"Michael Lorenzen",14843,547179
"Corey Knebel","LAD",27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corey Knebel",15010,608349
"Kyle McGowin","WSN",27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Kyle McGowin",15071,641851
"Zach Thompson","MIA",27,18,0,0,0,0,0,0.5,0.133333333,0.133333333,0.2,0,0,2,0.333333333,"Zach Thompson",16094,605507
"Ralph Garza Jr.","- - -",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ralph Garza Jr.",17682,621248
"Tommy Nance","CHC",27,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Tommy Nance",19178,667297
"Dane Dunning","TEX",27,4,0,0,0,0,0,0.25,0.333333333,0.333333333,0.333333333,0,0,1,0.666666666,"Dane Dunning",19409,641540
"Tony Santillan","CIN",27,8,0,1,0,0,0,0.25,0.142857142,0.142857142,0.285714285,0,0,1,0.428571427,"Tony Santillan",19926,663574
"John King","TEX",27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"John King",22051,667463
"Brady Singer","KCR",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brady Singer",25377,663903
"Kwang Hyun Kim","STL",27,29,0,0,2,0,0,0.310344827,0.115384615,0.148148148,0.153846153,0,0,3,0.301994301,"Kwang Hyun Kim",27458,547942
"Andrew Romine","CHC",26,64,1,7,5,0,0.0625,0.375,0.183333333,0.234375,0.266666666,1,1,11,0.501041666,"Andrew Romine",1159,461865
"Tyler Clippard","ARI",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Clippard",5640,461325
"Vince Velasquez","- - -",26,30,0,0,3,0,0.066666666,0.3,0.086956521,0.16,0.086956521,0,0,2,0.246956521,"Vince Velasquez",11189,592826
"José Ureña","DET",26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jose Urena",11589,570632
"Sonny Gray","CIN",26,43,0,4,0,0,0.023255813,0.232558139,0.146341463,0.166666666,0.146341463,1,0,6,0.313008129,"Sonny Gray",12768,543243
"Cam Bedrosian","- - -",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cam Bedrosian",13360,592135
"Alex Wood","SFG",26,47,0,0,0,0,0.106382978,0.553191489,0,0.116279069,0,0,1,0,0.116279069,"Alex Wood",13781,622072
"Brad Keller","KCR",26,7,0,0,0,0,0,0.428571428,0,0,0,0,0,0,0,"Brad Keller",15734,641745
"John Means","BAL",26,5,0,0,0,0,0,0.4,0.2,0.2,0.4,0,0,1,0.6,"John Means",16269,607644
"Art Warren","CIN",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Art Warren",18251,605521
"Jake Woodford","STL",26,20,0,0,0,0,0,0.45,0.111111111,0.111111111,0.111111111,0,0,2,0.222222222,"Jake Woodford",18674,663765
"Jahmai Jones","BAL",26,72,0,5,3,1,0.055555555,0.361111111,0.149253731,0.208333333,0.19402985,1,0,10,0.402363183,"Jahmai Jones",18872,663330
"José Quijada","LAA",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Quijada",19200,650671
"Eric Lauer","MIL",26,37,1,3,4,0,0.081081081,0.405405405,0.153846153,0.258064516,0.269230769,1,0,4,0.527295285,"Eric Lauer",19316,641778
"Josh Fleming","TBR",26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Josh Fleming",20418,676596
"Trevor Rogers","MIA",26,46,0,0,0,0,0.02173913,0.586956521,0.069767441,0.09090909,0.069767441,0,0,3,0.160676531,"Trevor Rogers",22286,669432
"René Rivera","- - -",25,78,2,8,9,0,0.051282051,0.371794871,0.231884057,0.293333333,0.36231884,4,0,16,0.655652173,"Rene Rivera",3648,425784
"Jake Arrieta","- - -",25,30,0,3,0,0,0.066666666,0.533333333,0.130434782,0.23076923,0.130434782,0,0,3,0.361204012,"Jake Arrieta",4153,453562
"Delino DeShields","CIN",25,58,1,4,6,2,0.155172413,0.189655172,0.255319148,0.375,0.425531914,0,1,12,0.800531914,"Delino DeShields",11379,592261
"Nick Martini","CHC",25,45,0,4,4,0,0.133333333,0.222222222,0.27027027,0.355555555,0.297297297,0,1,10,0.652852852,"Nick Martini",12005,605361
"Sam Selman","- - -",25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Sam Selman",13397,572125
"Marco Gonzales","SEA",25,4,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Marco Gonzales",15467,594835
"Kyle Freeland","COL",25,40,0,3,4,0,0.05,0.425,0.181818181,0.222222222,0.212121212,0,0,6,0.434343434,"Kyle Freeland",16256,607536
"JT Brubaker","PIT",25,43,0,0,3,0,0.093023255,0.348837209,0.078947368,0.166666666,0.078947368,2,0,3,0.245614034,"JT Brubaker",17578,664141
"Triston McKenzie","CLE",25,2,0,0,0,0,0,0,0.5,0.5,0.5,0,0,1,1,"Triston McKenzie",18000,663474
"Edwin Ríos","LAD",25,60,1,4,1,0,0.116666666,0.3,0.078431372,0.216666666,0.137254901,3,0,4,0.353921567,"Edwin Rios",18316,621458
"Miguel Díaz","SDP",25,3,0,0,0,0,0,0.333333333,0,0,0,1,0,0,0,"Miguel Diaz",18815,622766
"Caleb Baragar","SFG",25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Caleb Baragar",19231,670056
"Yohan Ramírez","SEA",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yohan Ramirez",19444,670990
"Cionel Pérez","CIN",25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cionel Perez",19614,672335
"Patrick Murphy","- - -",25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Patrick Murphy",19712,641907
"Kodi Whitley","STL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodi Whitley",19731,676831
"Anthony Castro","TOR",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anthony Castro",19789,621593
"Jesús Luzardo","- - -",25,20,0,1,0,0,0.2,0.3,0,0.210526315,0,0,0,0,0.210526315,"Jesus Luzardo",19959,666200
"Zach Plesac","CLE",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zach Plesac",19979,668676
"Demarcus Evans","TEX",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Demarcus Evans",21087,663770
"Shane McClanahan","TBR",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shane McClanahan",21483,663556
"Tucupita Marcano","SDP",25,50,0,7,3,0,0.12,0.18,0.181818181,0.28,0.204545454,2,1,8,0.484545454,"Tucupita Marcano",22871,672779
"Matt Moore","PHI",24,20,0,0,0,0,0,0.65,0,0,0,0,0,0,0,"Matt Moore",1890,519043
"Clayton Kershaw","LAD",24,39,0,2,3,0,0.025641025,0.282051282,0.222222222,0.243243243,0.222222222,0,0,8,0.465465465,"Clayton Kershaw",2036,477132
"Jake Odorizzi","HOU",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake Odorizzi",6397,543606
"Brett Anderson","MIL",24,34,0,2,1,0,0.117647058,0.411764705,0,0.125,0,3,0,0,0.125,"Brett Anderson",8223,474463
"Dylan Bundy","LAA",24,4,0,0,0,0,0,0.75,0.25,0.25,0.25,0,0,1,0.5,"Dylan Bundy",12917,605164
"Ross Stripling","TOR",24,6,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,"Ross Stripling",13273,548389
"Jake Faria","ARI",24,3,0,1,0,0,0,0.333333333,0.333333333,0.333333333,0.666666666,0,0,1,0.999999999,"Jake Faria",13699,607188
"Webster Rivas","SDP",24,77,2,8,4,0,0.103896103,0.207792207,0.220588235,0.302631578,0.338235294,6,0,15,0.640866872,"Webster Rivas",14636,593590
"Chi Chi González","COL",24,34,0,3,1,0,0.029411764,0.470588235,0.161290322,0.1875,0.193548387,0,0,5,0.381048387,"Chi Chi Gonzalez",14663,592346
"Mark Payton","CIN",24,24,0,2,0,0,0.083333333,0.291666666,0.181818181,0.25,0.181818181,0,0,4,0.431818181,"Mark Payton",16042,592622
"Daniel Ponce de Leon","STL",24,5,0,0,0,0,0,1,0,0,0,0,0,0,0,"Daniel Ponce de Leon",16110,594965
"Carlos Rodón","CHW",24,3,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,"Carlos Rodon",16137,607074
"Ryan Borucki","TOR",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Borucki",16350,621366
"Conner Greene","- - -",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conner Greene",16455,641632
"Austin Gomber","COL",24,42,0,0,1,0,0.023809523,0.309523809,0.09375,0.121212121,0.09375,1,0,3,0.214962121,"Austin Gomber",16561,596295
"Eddy Alvarez","MIA",24,74,1,8,6,1,0.054054054,0.243243243,0.1875,0.297297297,0.328125,2,0,12,0.625422297,"Eddy Alvarez",16959,657193
"Mitch Keller","PIT",24,32,0,2,0,0,0.0625,0.4375,0.107142857,0.166666666,0.107142857,0,0,3,0.273809523,"Mitch Keller",17594,656605
"James Kaprielian","OAK",24,4,0,1,0,0,0,0.5,0.333333333,0.333333333,0.333333333,0,0,1,0.666666666,"James Kaprielian",18331,621076
"Travis Blankenhorn","- - -",24,24,1,4,4,0,0.041666666,0.333333333,0.173913043,0.208333333,0.391304347,0,0,4,0.59963768,"Travis Blankenhorn",18395,663905
"Travis Lakins Sr.","BAL",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Travis Lakins Sr.",18600,664042
"Donovan Walton","SEA",24,69,2,6,7,1,0.057971014,0.217391304,0.206349206,0.253731343,0.365079365,1,0,13,0.618810708,"Donovan Walton",19314,622268
"Keegan Akin","BAL",24,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Keegan Akin",19362,669211
"Sean Poppen","- - -",24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Sean Poppen",19583,664092
"Riley Smith","ARI",24,17,0,0,0,0,0,0.647058823,0,0,0,0,0,0,0,"Riley Smith",19826,642092
"Ian Anderson","ATL",24,41,0,0,0,0,0.024390243,0.707317073,0.054054054,0.078947368,0.081081081,0,0,2,0.160028449,"Ian Anderson",19951,666120
"Chris Paddack","SDP",24,42,0,0,0,0,0.023809523,0.619047619,0.028571428,0.081081081,0.028571428,0,0,1,0.109652509,"Chris Paddack",20099,663978
"Jake McCarthy","ARI",24,70,2,11,4,3,0.114285714,0.328571428,0.220338983,0.333333333,0.372881355,0,2,13,0.706214688,"Jake McCarthy",21622,664983
"Logan Gilbert","SEA",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Logan Gilbert",22250,669302
"Carlos Hernández","KCR",24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,"Carlos Hernandez",22713,672578
"Jay Jackson","SFG",23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jay Jackson",7432,543351
"Justin Miller","- - -",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Miller",8580,502522
"Jharel Cotton","TEX",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jharel Cotton",13654,605194
"Wyatt Mathisen","ARI",23,51,1,3,8,0,0.098039215,0.411764705,0.119047619,0.25490196,0.19047619,0,0,5,0.44537815,"Wyatt Mathisen",14555,621500
"Yacksel Ríos","- - -",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yacksel Rios",15007,605441
"Tejay Antone","CIN",23,5,0,1,0,0,0.2,0.6,0,0.25,0,0,0,0,0.25,"Tejay Antone",16233,622088
"Trevor Williams","- - -",23,28,0,1,1,0,0.035714285,0.321428571,0.2,0.23076923,0.2,0,0,5,0.43076923,"Trevor Williams",16977,592866
"Chad Wallach","MIA",23,66,0,2,6,0,0.045454545,0.484848484,0.2,0.242424242,0.266666666,1,0,12,0.509090908,"Chad Wallach",17161,595453
